facine3,renthog,renthog1,bage,homeowner,worker,young,sex,class,actreales,riquezanet,sv_year
151.47225593989,34178.3688,Middle,75,Homeowner,Non-Worker,Not-Young,Women,retired,601012,614672.2,2008
3734.18313260976,67669.6,Middle,45-54,Homeowner,Non-Worker,Not-Young,Man,self-employed,174455,330179,2008
1418.5927335005,55257.9512,Middle,35-44,Homeowner,Worker,Not-Young,Man,worker,75126,80126,2008
14.2803071230178,356077.8368,High,65-75,Homeowner,Worker,Not-Young,Man,retired,5931062,14355810.4,2008
1722.40349867837,6224.8,Low,75,Homeowner,Non-Worker,Not-Young,Women,inactive,96161.5,96161.5,2008
350.090323798923,21324.96,Middle,75,Homeowner,Non-Worker,Not-Young,Man,retired,432426.1,438189.3,2008
3398.69344760957,22494.62,Middle,45-54,Non-Owner,Worker,Not-Young,Man,worker,90152,92152,2008
1600.5543051182,12048,Low,0-34,Non-Owner,Worker,Young,Women,worker,0,1000,2008
4755.6116718236,24899.2,Middle,45-54,Homeowner,Worker,Not-Young,Man,worker,240405,236664.4,2008
2305.16975348869,92784.66,High,35-44,Homeowner,Worker,Not-Young,Man,manager,475506,490006,2008
8.91152381120201,62750,Middle,54-65,Homeowner,Worker,Not-Young,Man,worker,877000,893000,2008
816.913417444085,14758.8,Low,75,Homeowner,Worker,Not-Young,Women,retired,220532.6,221195.2,2008
205.463388754219,354920.024,High,54-65,Homeowner,Worker,Not-Young,Man,self-employed,1862537,2263592.4,2008
3552.87415186834,36943.5856,Middle,0-34,Homeowner,Non-Worker,Young,Man,worker,240405,241852,2008
196.729381820078,14431.8976,Low,75,Homeowner,Non-Worker,Not-Young,Women,retired,1021720,1086720,2008
914.67742581292,28312.8,Middle,35-44,Homeowner,Worker,Not-Young,Man,worker,95483,91683,2008
5851.09639450931,12048,Low,35-44,Non-Owner,Worker,Not-Young,Man,worker,0,100,2008
2248.50500156357,26907.2,Middle,45-54,Homeowner,Worker,Not-Young,Women,worker,169000,205164.2,2008
394.076636112429,60240,Middle,45-54,Homeowner,Worker,Not-Young,Man,manager,490000,769117,2008
3652.59715950591,36947.2,Middle,35-44,Non-Owner,Worker,Not-Young,Women,capitalist,0,227166.8,2008
1108.96058891247,32232.416,Middle,75,Homeowner,Worker,Not-Young,Man,retired,721215,755930,2008
5171.10817868188,0,Low,35-44,Homeowner,Non-Worker,Not-Young,Women,inactive,90152,90152,2008
5184.18082408259,50902.8,Middle,35-44,Homeowner,Worker,Not-Young,Man,worker,150000,150000,2008
118.959782263154,115460,High,65-75,Homeowner,Worker,Not-Young,Man,retired,2013390,2223643,2008
2016.98094226417,41666,Middle,45-54,Homeowner,Worker,Not-Young,Women,inactive,184639.4,186639.4,2008
423.539180533792,17268.8,Low,65-75,Homeowner,Non-Worker,Not-Young,Women,inactive,1015710,1218034,2008
520.793184574588,18748.2944,Low,65-75,Homeowner,Worker,Not-Young,Women,inactive,185385.2,199995,2008
334.037563142213,24096,Middle,75,Homeowner,Worker,Not-Young,Man,retired,443599.6,529832,2008
2981.92026392814,21385.2,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,180304,242405,2008
2216.57925196923,13195.572,Low,75,Homeowner,Non-Worker,Not-Young,Women,inactive,390658,439658,2008
650.032994123547,47418.92,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,433698,478698,2008
2676.50709491445,16264.8,Low,45-54,Homeowner,Worker,Not-Young,Man,worker,72121,105121,2008
3110.14757334209,7560.12,Low,75,Homeowner,Non-Worker,Not-Young,Women,inactive,96859.6,103657.2,2008
81.814599281352,61323.316,Middle,54-65,Homeowner,Non-Worker,Not-Young,Women,self-employed,1744232.2,2001708.4,2008
1606.63097803649,16064,Low,75,Homeowner,Non-Worker,Not-Young,Women,inactive,90152,91152,2008
2856.22608563446,28513.6,Middle,75,Homeowner,Worker,Not-Young,Women,retired,697174,843874,2008
1753.73327319918,48851.0256,Middle,35-44,Homeowner,Non-Worker,Not-Young,Women,inactive,396669,408669,2008
2991.87012136245,0,Low,75,Homeowner,Worker,Not-Young,Women,inactive,60101,62451,2008
2160.0639747842,25807.82,Middle,54-65,Homeowner,Worker,Not-Young,Man,retired,360608,390659,2008
9613.28797102091,60581.36,Middle,54-65,Homeowner,Worker,Not-Young,Man,worker,150253,149258,2008
3902.59121594194,48194.008,Middle,54-65,Homeowner,Non-Worker,Not-Young,Man,self-employed,480810,813316,2008
133.895886748029,20662.32,Middle,75,Homeowner,Worker,Not-Young,Women,retired,300506,432708,2008
1319.8134560851,22088,Middle,45-54,Homeowner,Non-Worker,Not-Young,Man,self-employed,564156,932263,2008
2691.52575572127,23080.1528,Middle,45-54,Non-Owner,Non-Worker,Not-Young,Women,capitalist,0,26859.2,2008
15.4297359511546,251000,High,45-54,Non-Owner,Non-Worker,Not-Young,Women,inactive,0,771552,2008
1945.91841151483,22830.96,Middle,45-54,Non-Owner,Worker,Not-Young,Women,inactive,0,18051,2008
3408.26952339877,23472.9176,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,102172,94157,2008
2236.84425970252,13654.4,Low,75,Homeowner,Worker,Not-Young,Man,retired,180304,181804,2008
145.658713021869,14994.74,Low,65-75,Homeowner,Non-Worker,Not-Young,Women,retired,240404,319035,2008
6.42798642062532,1171868.8,High,65-75,Homeowner,Worker,Not-Young,Man,manager,1480000,5760000,2008
186.428424547511,27007.6,Middle,54-65,Homeowner,Non-Worker,Not-Young,Man,self-employed,236214.2,251379.6,2008
1982.77213690822,11044,Low,54-65,Homeowner,Worker,Not-Young,Man,retired,360607,362607,2008
2003.91465205256,35300.64,Middle,54-65,Homeowner,Worker,Not-Young,Women,inactive,210354,256354,2008
2902.87007830828,10642.4,Low,65-75,Homeowner,Non-Worker,Not-Young,Women,inactive,60101,144101,2008
43.3686392773503,28444.324,Middle,54-65,Non-Owner,Worker,Not-Young,Women,inactive,176118.4,176118.4,2008
19674.0425668989,19594.064,Low,65-75,Homeowner,Worker,Not-Young,Man,retired,120203,132223,2008
3871.29931279985,32590.844,Middle,45-54,Homeowner,Worker,Not-Young,Women,inactive,90152,91323,2008
176.088699264849,39409.008,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,1382327,1622732,2008
24.8401827080764,100902,High,54-65,Homeowner,Worker,Not-Young,Man,retired,2293947,2996812.6,2008
10765.9448978746,14457.6,Low,54-65,Homeowner,Non-Worker,Not-Young,Women,inactive,108182,108782,2008
2007.27664249798,13252.8,Low,54-65,Non-Owner,Worker,Not-Young,Women,inactive,0,5000,2008
55.9361331764785,93150.3168,High,45-54,Homeowner,Worker,Not-Young,Man,inactive,3065161,3570928.6,2008
2764.78394577031,8108.5048,Low,54-65,Homeowner,Worker,Not-Young,Women,inactive,320482.4,428748.4,2008
3692.98755996356,36707.244,Middle,35-44,Homeowner,Worker,Not-Young,Man,worker,468789,448369,2008
75.7235151754929,25250.6,Middle,54-65,Homeowner,Worker,Not-Young,Man,retired,270000,277059,2008
1510.5930512316,11335.16,Low,75,Non-Owner,Worker,Not-Young,Women,retired,120202,122202,2008
5848.90501093274,20080,Middle,45-54,Homeowner,Worker,Not-Young,Women,inactive,180304,182304,2008
425.23676823746,304519.224,High,54-65,Homeowner,Worker,Not-Young,Women,retired,150000,279962.2,2008
4183.15673252872,28872.4296,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,150253,214335.8,2008
582.867009200573,59236,Middle,45-54,Homeowner,Non-Worker,Not-Young,Man,self-employed,240000,280688.8,2008
229.856943080609,101404,High,54-65,Homeowner,Worker,Not-Young,Women,capitalist,777012,840012,2008
559.698341748586,25070.4824,Middle,54-65,Homeowner,Worker,Not-Young,Man,worker,228385,231785,2008
317.938448491365,81324,High,65-75,Non-Owner,Worker,Not-Young,Man,worker,124027.4,158827.4,2008
8387.65637764026,3602.352,Low,45-54,Non-Owner,Non-Worker,Not-Young,Man,inactive,0,347.6,2008
171.742944562795,37148,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,200588.4,212608.4,2008
9690.65362524222,57193.6632,Middle,35-44,Homeowner,Worker,Not-Young,Man,worker,70202,74782,2008
5342.07141024692,6495.88,Low,75,Homeowner,Non-Worker,Not-Young,Women,inactive,120803,132823,2008
1854.95180911459,413820.8888,High,54-65,Homeowner,Worker,Not-Young,Women,worker,1175000,1305081,2008
222.736846869644,105001.7336,High,45-54,Homeowner,Worker,Not-Young,Man,worker,435734,454754,2008
13.1311616037735,28112,Middle,75,Homeowner,Non-Worker,Not-Young,Women,inactive,841416,921416,2008
140.009462125981,56224,Middle,45-54,Non-Owner,Worker,Not-Young,Women,worker,0,9400,2008
289.729892955783,35039.6,Middle,65-75,Homeowner,Non-Worker,Not-Young,Man,retired,786746.6,906948.6,2008
169.837140518714,56625.6,Middle,65-75,Homeowner,Worker,Not-Young,Women,inactive,901518,1020710.4,2008
4687.90650249865,18674.4,Low,54-65,Homeowner,Worker,Not-Young,Man,retired,150253,182053,2008
107.481140772151,101765.44,High,54-65,Non-Owner,Non-Worker,Not-Young,Women,inactive,1322023,2649018.2,2008
3633.73459572162,18331.4336,Low,75,Homeowner,Worker,Not-Young,Women,inactive,515103.6,524404.4,2008
9402.84809879155,78411.7976,Middle,54-65,Homeowner,Non-Worker,Not-Young,Man,self-employed,322675.6,904251.4,2008
9597.28936188721,13052,Low,0-34,Homeowner,Worker,Young,Women,inactive,1000,3000,2008
688.795840437636,71043.04,Middle,35-44,Homeowner,Worker,Not-Young,Women,worker,675708,700708,2008
2227.63021738058,30120,Middle,54-65,Homeowner,Non-Worker,Not-Young,Man,capitalist,168283,253283,2008
119.612435751442,88653.2,High,75,Homeowner,Worker,Not-Young,Man,retired,2205715,2425725,2008
183.753251298584,87348,High,75,Non-Owner,Non-Worker,Not-Young,Women,inactive,1e+06,2089029,2008
4007.50544524824,11927.52,Low,54-65,Homeowner,Non-Worker,Not-Young,Women,inactive,40000,41029,2008
4005.03269040968,30120,Middle,35-44,Non-Owner,Worker,Not-Young,Women,worker,0,50,2008
319.072997656039,4417.6,Low,75,Homeowner,Worker,Not-Young,Women,inactive,124371.2,131134.2,2008
509.040124116128,32735.42,Middle,75,Homeowner,Non-Worker,Not-Young,Women,inactive,141277,150277,2008
2182.79847833106,8032,Low,75,Homeowner,Worker,Not-Young,Man,retired,90152,91152,2008
3629.98006065502,24497.6,Middle,65-75,Homeowner,Non-Worker,Not-Young,Man,retired,1202024,1220024,2008
2136.40856630663,30668.184,Middle,54-65,Homeowner,Worker,Not-Young,Women,worker,605300.52,742676.72,2008
7235.52055735774,9538,Low,54-65,Homeowner,Non-Worker,Not-Young,Man,worker,144243,171243,2008
1640.30281311352,6100.304,Low,65-75,Homeowner,Non-Worker,Not-Young,Women,inactive,420709,452709,2008
1217.83698863017,35669.108,Middle,45-54,Homeowner,Worker,Not-Young,Women,worker,576961.8,621370,2008
1778.45718027625,18835.04,Low,75,Homeowner,Worker,Not-Young,Women,retired,87202,90803,2008
236.008407631627,69276,Middle,54-65,Homeowner,Non-Worker,Not-Young,Women,capitalist,775204.4,1692519.4,2008
4894.21844095219,6526,Low,65-75,Homeowner,Non-Worker,Not-Young,Women,inactive,40848,41848,2008
167.098786801218,36144,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,1202024,1496024,2008
431.207671884546,38278.504,Middle,54-65,Non-Owner,Worker,Not-Young,Women,inactive,390658,414563.4,2008
10342.7760232739,58232,Middle,45-54,Non-Owner,Worker,Not-Young,Man,manager,0,12740.6,2008
245.685017821063,69588.4448,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,5960187.6,7043961.8,2008
423.539180533792,24096,Middle,65-75,Homeowner,Non-Worker,Not-Young,Women,inactive,1324892.6,1332809.4,2008
425.694362380535,57238.04,Middle,54-65,Homeowner,Worker,Not-Young,Man,worker,220000,270000,2008
1258.2238751346,12048,Low,75,Homeowner,Worker,Not-Young,Man,retired,156263,170992.8,2008
10582.1100097672,28583.0768,Middle,54-65,Homeowner,Non-Worker,Not-Young,Women,inactive,120203,182294,2008
16.7837350665973,19173.388,Low,65-75,Homeowner,Non-Worker,Not-Young,Man,self-employed,540911,908335.8,2008
29.3638943630486,42232.0552,Middle,75,Homeowner,Worker,Not-Young,Women,retired,314468.8,318567,2008
655.253132403659,30483.0464,Middle,45-54,Non-Owner,Non-Worker,Not-Young,Man,inactive,29000,32200,2008
24.8563685980956,309782.7944,High,54-65,Homeowner,Non-Worker,Not-Young,Man,capitalist,3225000,8112875.2,2008
6951.91716661684,33081.8,Middle,0-34,Homeowner,Worker,Young,Man,worker,80000,81200,2008
772.960482558164,42168,Middle,54-65,Homeowner,Worker,Not-Young,Man,manager,919549,906422,2008
3282.98728217218,23092,Middle,54-65,Homeowner,Non-Worker,Not-Young,Women,capitalist,132223,145643,2008
183.753251298584,48192,Middle,75,Non-Owner,Non-Worker,Not-Young,Women,inactive,443262.4,750256.2,2008
2466.17882310567,19076,Low,0-34,Non-Owner,Worker,Young,Women,worker,0,10322.4,2008
2930.7203943691,25560.836,Middle,75,Homeowner,Non-Worker,Not-Young,Women,inactive,1021721,1080547,2008
1277.4544435073,88914.24,High,54-65,Homeowner,Worker,Not-Young,Man,retired,573037.5,836137.5,2008
1339.36789168406,52498.156,Middle,45-54,Homeowner,Worker,Not-Young,Women,worker,679144,683644,2008
97.7593449754166,23092,Middle,65-75,Homeowner,Non-Worker,Not-Young,Women,inactive,240405,243440.6,2008
2074.90311951652,15963.6,Low,45-54,Homeowner,Worker,Not-Young,Man,worker,35352,35601.4,2008
148.532636936875,96384,High,54-65,Homeowner,Worker,Not-Young,Man,worker,1256721,1821720.4,2008
5839.86565151345,79009.5792,Middle,35-44,Homeowner,Worker,Not-Young,Women,worker,446431.74,548794.74,2008
2707.6170801233,38654,Middle,35-44,Homeowner,Worker,Not-Young,Man,worker,209000,277797,2008
1648.55625216587,53242.12,Middle,45-54,Homeowner,Non-Worker,Not-Young,Women,inactive,405683,609987,2008
4308.33547049856,20481.6,Middle,45-54,Homeowner,Worker,Not-Young,Women,capitalist,108283,261857.6,2008
9284.7247730581,0,Low,54-65,Homeowner,Worker,Not-Young,Women,inactive,110000,110110,2008
15.7101143491945,22389.2,Middle,75,Homeowner,Worker,Not-Young,Women,retired,459773.98,1325026.98,2008
6430.55957729019,24055.84,Middle,0-34,Non-Owner,Worker,Young,Man,worker,0,31640,2008
2711.51435504552,18453.52,Low,75,Homeowner,Worker,Not-Young,Women,retired,120202,120252,2008
292.250483608875,34336.8,Middle,54-65,Homeowner,Non-Worker,Not-Young,Women,inactive,390658,867356.4,2008
263.970050294863,9819.12,Low,65-75,Homeowner,Non-Worker,Not-Young,Women,inactive,214060.2,216060.2,2008
672.049823753783,16545.92,Low,0-34,Non-Owner,Worker,Young,Women,worker,0,-2832,2008
183.753251298584,43585.2464,Middle,75,Homeowner,Non-Worker,Not-Young,Women,retired,2373997,3115949.6,2008
383.027696737181,58375.3712,Middle,45-54,Homeowner,Worker,Not-Young,Women,worker,350667.8,367067.8,2008
1505.24586744385,32751.6848,Middle,65-75,Homeowner,Worker,Not-Young,Women,retired,669201.2,673201.2,2008
181.076001056172,143345.8992,High,45-54,Homeowner,Worker,Not-Young,Man,worker,219368.98,519621.98,2008
1166.28212456739,39547.7608,Middle,54-65,Homeowner,Worker,Not-Young,Women,inactive,225380,225380,2008
4978.67767564036,24096,Middle,0-34,Homeowner,Worker,Young,Man,worker,76459,84499,2008
8410.4131223441,7408.3152,Low,35-44,Non-Owner,Worker,Not-Young,Women,worker,0,-11723,2008
63.1254602390434,106152.3176,High,45-54,Homeowner,Worker,Not-Young,Man,manager,901500,1391500,2008
2587.55872245114,11606.24,Low,65-75,Homeowner,Worker,Not-Young,Women,inactive,210354,219845,2008
318.89319840511,50802.4,Middle,75,Homeowner,Worker,Not-Young,Man,retired,619042,947835,2008
350.090323798923,17590.08,Low,65-75,Homeowner,Non-Worker,Not-Young,Man,retired,270455,449352.8,2008
1892.65719850326,14056,Low,45-54,Homeowner,Worker,Not-Young,Man,worker,30050,29250,2008
54.2751112860003,40662,Middle,75,Homeowner,Worker,Not-Young,Man,retired,631062,710062,2008
3191.34736516866,7228.8,Low,35-44,Homeowner,Worker,Not-Young,Women,worker,114192,105592,2008
4419.95927409715,8232.8,Low,75,Homeowner,Non-Worker,Not-Young,Women,inactive,120202,120202,2008
2549.3021125248,10941.1904,Low,75,Homeowner,Worker,Not-Young,Women,retired,198334,205234,2008
4119.60023240054,112217.08,High,54-65,Homeowner,Worker,Not-Young,Man,capitalist,815000,924000,2008
3536.08616392555,40190.12,Middle,54-65,Homeowner,Non-Worker,Not-Young,Man,self-employed,631061,722202,2008
611.61530237184,39658,Middle,54-65,Homeowner,Non-Worker,Not-Young,Women,retired,971822,973822,2008
1234.54568855698,7530,Low,75,Homeowner,Non-Worker,Not-Young,Women,inactive,114192,129793,2008
5256.91222213419,9630.9704,Low,75,Homeowner,Non-Worker,Not-Young,Women,inactive,240405,252425,2008
9283.86729988102,49117.2864,Middle,54-65,Homeowner,Non-Worker,Not-Young,Women,inactive,240405,210621,2008
1239.70032672916,365325.48,High,54-65,Homeowner,Worker,Not-Young,Man,worker,1230506,1624526,2008
980.850321580046,32630,Middle,45-54,Homeowner,Worker,Not-Young,Women,worker,76187.5,56187.5,2008
2511.06204841891,11471.3024,Low,35-44,Non-Owner,Worker,Not-Young,Women,worker,0,2000,2008
3595.48602833333,25342.968,Middle,54-65,Homeowner,Worker,Not-Young,Man,retired,16828.28,-120844.32,2008
207.556267107923,46987.2,Middle,45-54,Homeowner,Worker,Not-Young,Women,worker,650810,689477,2008
3225.56710665391,26539.5352,Middle,75,Homeowner,Worker,Not-Young,Women,retired,146000,147955.8,2008
11.1861432013037,484857.704,High,65-75,Homeowner,Non-Worker,Not-Young,Man,capitalist,2029559.6,28419658.2,2008
2003.82435876593,42866.5832,Middle,45-54,Non-Owner,Worker,Not-Young,Women,worker,0,-1000,2008
1425.11444112966,21085.8072,Middle,75,Homeowner,Non-Worker,Not-Young,Women,retired,300506,327090.6,2008
4261.20172322847,10545.012,Low,54-65,Homeowner,Non-Worker,Not-Young,Man,inactive,120202,138302,2008
651.755904151604,25521.68,Middle,75,Homeowner,Worker,Not-Young,Women,retired,2013391,2058391,2008
6867.64298639165,24497.6,Middle,35-44,Homeowner,Worker,Not-Young,Man,worker,72121,72121,2008
350.090323798923,12750.8,Low,65-75,Homeowner,Non-Worker,Not-Young,Women,inactive,661113,713613,2008
16209.9954227293,6024,Low,65-75,Homeowner,Worker,Not-Young,Man,retired,60101,60901,2008
85.3536924818081,74296,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,1612000,3630000,2008
319.072997656039,24096,Middle,75,Homeowner,Worker,Not-Young,Women,retired,345576,475882.2,2008
4242.50328252695,19276.8,Low,45-54,Homeowner,Worker,Not-Young,Women,inactive,1e+05,101500,2008
42.1288520194448,33549.664,Middle,65-75,Homeowner,Non-Worker,Not-Young,Man,retired,2596372,2973878.6,2008
3461.72461290295,18995.68,Low,54-65,Homeowner,Worker,Not-Young,Women,inactive,420708,428708,2008
8477.5688898509,14056,Low,75,Non-Owner,Worker,Not-Young,Women,inactive,0,1000,2008
3897.14142211309,2510,Low,0-34,Homeowner,Worker,Young,Women,inactive,135227.5,153517.5,2008
5628.4908403651,26104,Middle,35-44,Homeowner,Worker,Not-Young,Man,worker,76000,66600,2008
860.562701654638,33393.04,Middle,35-44,Homeowner,Non-Worker,Not-Young,Man,self-employed,166304,593812,2008
11413.0752671939,29116,Middle,45-54,Homeowner,Non-Worker,Not-Young,Man,worker,94358,101083,2008
437.484331371882,63432.72,Middle,75,Homeowner,Worker,Not-Young,Man,retired,420709,773929,2008
340.72670222265,114958,High,54-65,Homeowner,Worker,Not-Young,Women,worker,570961,705356.2,2008
10299.944601514,48694,Middle,45-54,Homeowner,Worker,Not-Young,Man,worker,374258.2,403358.2,2008
99.9563444779437,23594,Middle,75,Homeowner,Non-Worker,Not-Young,Women,retired,249420,380102.4,2008
4534.66393078838,7148.48,Low,65-75,Homeowner,Worker,Not-Young,Women,inactive,150253,164753,2008
3172.05416748277,90360,High,54-65,Homeowner,Non-Worker,Not-Young,Man,inactive,210354,271354,2008
136.680867883485,16769.812,Low,75,Homeowner,Non-Worker,Not-Young,Women,inactive,241096.6,268210.6,2008
1691.34022614204,101566.648,High,45-54,Homeowner,Worker,Not-Young,Man,self-employed,132223,162374,2008
210.307752531749,92066.8,High,45-54,Homeowner,Non-Worker,Not-Young,Women,self-employed,445830,825299.4,2008
74.2814847915906,52095.552,Middle,54-65,Homeowner,Non-Worker,Not-Young,Man,capitalist,299800,2104506,2008
19.3629369317248,667660,High,54-65,Homeowner,Non-Worker,Not-Young,Man,self-employed,2e+06,13150000,2008
4292.20242812943,8032,Low,75,Non-Owner,Worker,Not-Young,Man,retired,0,649,2008
5620.0105229495,16264.8,Low,35-44,Homeowner,Worker,Not-Young,Man,worker,152056,157383.8,2008
307.858094655734,42229.244,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,1141923,3248718.6,2008
6689.22334107973,10040,Low,45-54,Non-Owner,Non-Worker,Not-Young,Women,self-employed,0,2000,2008
